Smiles,Scores,chembl_id,chembl_pref_name
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC(O)C1,0.5084745762711864,CHEMBL2425090,None
COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,0.5081967213114754,CHEMBL3953937,None
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCc1ccccc1,0.5081967213114754,CHEMBL3759203,None
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CCl)c4)ncnc3cc2OC)CC1,0.5081967213114754,CHEMBL3916751,None
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCCCCC(=O)NO,0.5081967213114754,CHEMBL3633760,None
COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1OCCCN1CCOCC1,0.5076923076923077,CHEMBL3763627,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCOS(=O)(=O)NC(=O)[C@@H](N)CC(C)C,0.5076923076923077,CHEMBL4239188,None
Cc1cccc(Nc2ncnc3cc4c(cc23)n(C)c(=O)n4C)c1,0.5,CHEMBL3039701,None
Clc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1,0.5,CHEMBL3805681,None
COc1ccc(Nc2ncnc3ccccc23)c(OC)c1.Cl,0.5,CHEMBL1497047,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(F)cc2c1OCOC2,0.5,CHEMBL3952493,None
Cc1cccc(Nc2ncnc3ccc(F)cc23)c1,0.5,CHEMBL1079598,None
CC(C)(C)S(=O)(=O)c1cc2c(Nc3ccc4scnc4c3)ncnc2cc1OCCOP(=O)(O)O,0.5,CHEMBL4596287,None
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCCCN1CCNCCNCCNCC1,0.5,CHEMBL4545355,None
CN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0.5,CHEMBL489112,None
CCCOc1cc2ncnc(Nc3ccc(NC(=O)OCC)c(Cl)c3)c2cc1OC,0.5,CHEMBL3301888,None
COc1cccc(NC(=O)N2CCCc3cc(Nc4ncnc5cc(OC)c(OC)cc45)ccc32)c1,0.5,CHEMBL4539051,None
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCN1CCNCCNCC1,0.5,CHEMBL4519183,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(C)(=O)=O)CCO1,0.5,CHEMBL3892030,None
COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OCCCCC(=O)NO,0.5,CHEMBL3758489,None
COc1ccc(Nc2ncnc3c2sc2ncccc23)cc1OC,0.5,CHEMBL2153524,None
COc1cc2c(Nc3cccc(Br)c3F)ncnc2c(OC)c1OC,0.5,CHEMBL4126606,None
