Smiles,chembl_id,chembl_pref_name
CCOc1cc2nc(C(C)C)nc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,CHEMBL125526,None
COc1cccc(Nc2ncnc3ccc(NC(=O)Nc4ccc(N(CCCl)CCCl)cc4)cc23)c1,CHEMBL1795967,None
O=C(CCCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)NO,CHEMBL3935462,None
CN(c1ccccc1)c1ncnc2ccc(N)cc12,CHEMBL136492,None
COc1ccc2c(c1)NC(=O)CN2c1nc(N2CC(F)(F)C2)nc2ccccc12,CHEMBL4094778,None
O=C(/C=C/CN1CCOCC1)N1CCCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,CHEMBL4632500,None
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,CHEMBL4065005,None
COC[C@H]1Oc2cc3ncnc(Nc4cccc(I)c4)c3cc2O[C@@H]1COC,CHEMBL516979,None
COc1cccc2c(Nc3ccccc3C)nc(N3CCCC3)nc12,CHEMBL446158,None
CCOC(=O)c1nc(Nc2ccccc2OC)c2ccccc2n1,CHEMBL1710865,None
CCOC(=O)c1nc(Nc2ccc(N3CCOCC3)cc2)c2ccccc2n1,CHEMBL1552834,None
COc1cc2c(Nc3ccc(Br)cc3Cl)ncnc2cc1OCC1CNCCO1,CHEMBL3322990,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)c2ccoc2)CCO1,CHEMBL3969472,None
Cc1ccc(NC(=O)Nc2ccc3ncnc(Nc4ccc(Cl)cc4)c3c2)cc1Cl,CHEMBL513306,None
CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(Cl)cc3Cl)c2c1)C(=O)OCC,CHEMBL2347225,None
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(=O)O,CHEMBL3343038,None
O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1,CHEMBL1795970,None
COc1cccc(Nc2ncnc3ccc(Br)cc23)c1,CHEMBL1081539,None
O=S(=O)(/C=C/c1ccc(Cl)cc1)Cc1ccc(Nc2ncnc3ccc(Br)cc23)cc1,CHEMBL161634,None
CCOc1cc2ncnc(Nc3cccc(-c4csc(C(=O)O)n4)c3)c2cc1OCC,CHEMBL127835,None
COc1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)cc1OC,CHEMBL4164537,None
COC(=N)c1nc2ccc3ncnc(Nc4ccc(F)cc4Cl)c3c2s1,CHEMBL2386746,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)CCN(CC)CC,CHEMBL3676374,None
CN(C)C(=O)c1ccc(-c2nc(Nc3ccccc3)c3ccccc3n2)cc1,CHEMBL1523579,None
COc1cccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)c1,CHEMBL4160408,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)CS(C)(=O)=O)CC1,CHEMBL3671477,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1S(=O)(=O)N1CCN(c2ncc(C(=O)NO)cn2)CC1,CHEMBL3909637,None
O=C(CCCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL2425735,None
Fc1cccc(COc2ccc(Nc3ncnc4ccc(-n5nncc5CN5CCOCC5)cc34)cc2Cl)c1,CHEMBL4172435,None
Fc1ccc2nc(NCCc3c[nH]c4ccccc34)nc(Nc3ccc4[nH]ncc4c3)c2c1,CHEMBL4095923,None
[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1,CHEMBL212954,None
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2C)CCCO4)c1,CHEMBL3114694,None
COc1cc2ncnc(Nc3ccccc3F)c2cc1OCCCCC(=O)NO,CHEMBL3758922,None
Cc1ccc(S(=O)(=O)O)cc1.O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F,CHEMBL2437227,None
O=C(/C=C/N1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL94123,None
COc1cc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@@H]2CCOC2)cc(OC)c1OC,CHEMBL4466350,None
Fc1ccc(-c2ccc3ncnc(Nc4cccc5[nH]ncc45)c3c2)cc1Cl,CHEMBL3661256,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCNCCN,CHEMBL2334003,None
COc1cc2nc(N3CCC(N4CCCC4)CC3)nc(Nc3ccc(F)cc3)c2cc1OC,CHEMBL487835,None
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-],CHEMBL3360602,None
COc1ccc(NC(=O)Nc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)cc1,CHEMBL1761934,None
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCOCC1C(N)=O,CHEMBL207674,None
CN(CCCl)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL225928,None
CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CHEMBL14952,None
FC(F)(F)c1ccc(Nc2nc(CCN3CCCC3)nc3cc(-c4ncccc4C(F)(F)F)ccc23)cc1,CHEMBL457197,None
O=C(c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)N1CCOCC1,CHEMBL2347518,None
COc1cc2ncnc(Nc3ccccc3F)c2cc1OCCCC(=O)NO,CHEMBL3760069,None
COc1cc2ncnc(Nc3ccccc3N(CCCl)CCCl)c2cc1OC.Cl,CHEMBL2417992,None
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCC1CN(C(=O)OC(C)(C)C)CCO1,CHEMBL3322974,None
CC(=O)N(c1ccc(F)c(Cl)c1)c1ncnc2ccc(COC(=O)CCCCC(=O)O[C@@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc12,CHEMBL4464960,None
CC(=O)c1ccc(Nc2nc3c(S(=O)(=O)c4ccc(C)c(C)c4)nnn3c3ccccc23)cc1,CHEMBL1081979,None
COc1cc2nc(OCC3CCN(C(=O)OC(C)(C)C)CC3)nc(Nc3ccc(S(C)(=O)=O)cc3F)c2cc1OC,CHEMBL2336767,None
O=S(=O)(c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccc(C(F)(F)F)c(F)c5)c(Cl)c4)c3c2)cc1)N1CCOCC1,CHEMBL2347529,None
O=[N+]([O-])c1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,CHEMBL4579169,None
Oc1cc(-c2nc(Nc3ccc(OC(F)(F)F)cc3)c3ccccc3n2)cc(O)c1O,CHEMBL1223121,None
C=CCn1c(C)nc2ccc(Nc3nc(Sc4ccc(N)cc4)nc4ccccc34)cc21,CHEMBL3116073,None
COc1cc2c(Nc3cc(F)c(Br)cc3F)ncnc2cc1OCC1CN(C)CCO1,CHEMBL3952465,None
Clc1ccccc1CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL1928713,None
CC(C)Nc1nc(Nc2ccccc2)c2ccccc2n1,CHEMBL3262252,None
CS(=O)(=O)c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1,CHEMBL3771220,None
CS(=O)(=O)C/C=[N+](/[O-])Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3526765,None
CCOC(=O)/C(C#N)=C\Nc1ccc2ncnc(Nc3ccc(Cl)cc3Cl)c2c1,CHEMBL2347217,None
O=C(C#CCO)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL202411,None
Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCO5)cc23)c1,CHEMBL2070192,None
CCOc1cc2ncnc(Nc3cccc(-c4csc(Cc5ccccc5)n4)c3)c2cc1OCC,CHEMBL126890,None
COc1ccc(-c2nc(Nc3cccc(C(F)(F)F)c3)c3cc([N+](=O)[O-])ccc3n2)cc1OC,CHEMBL4164845,None
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,CHEMBL189779,None
O=C(N/N=C/c1ccc(F)cc1Cl)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL4098060,None
COc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1,CHEMBL1499954,None
CCOc1cc2c(Nc3cccc(-c4csc(C)n4)c3)ncnc2cc1OC(C)C,CHEMBL338218,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCN(C(=O)CCOCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)CC1,CHEMBL4442796,None
[3H]c1cc(N(C)c2nc(C)nc3ccccc23)ccc1N=[N+]=[N-],CHEMBL3905629,None
CCOC(=O)/C(C#N)=C\Nc1ccc2ncnc(Nc3ccc(O)cc3)c2c1,CHEMBL2347223,None
CN(c1ccc(OCCCCC(=O)NO)cc1)c1ncnc2ccccc12,CHEMBL3774858,None
COc1cc2ncnc(Nc3ccccc3Br)c2cc1OC,CHEMBL92174,None
CCOc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,CHEMBL515260,None
CN1CCN(CC#Cc2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)CC1,CHEMBL4280205,None
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,CHEMBL3218002,None
CCOc1ccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)cc1OCC,CHEMBL4176826,None
COc1ccc(Cl)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,CHEMBL216586,None
COCCOc1cc2ncnc(Nc3ccccc3N(CCCl)CCCl)c2cc1OCCOC.Cl,CHEMBL2417869,None
CCCCC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,CHEMBL2018747,None
Cc1cc(F)ccc1Nc1nc(N(C)c2ccccc2)c2cccc(OCCCN(C)C)c2n1,CHEMBL93756,None
Fc1ccc(Nc2nc(SCc3cccc(F)c3)nc3ccccc23)cc1,CHEMBL1434565,None
C#Cc1cccc(Nc2ncnc3cc(N4CCN(C)CC4)c(F)cc23)c1,CHEMBL4516464,None
C=CC(=O)Nc1cc2c(Nc3cc(F)c(Br)cc3F)ncnc2cc1OCCNC(C)=O,CHEMBL3639752,None
COc1ccc(OC)c(Nc2nc(Cl)nc3ccccc23)c1,CHEMBL3982198,None
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OCCCN1CCN(C)CC1,CHEMBL593294,None
CCN(CC)C(=O)[C@@H](C)Oc1cc(F)ccc1Nc1ncnc2cc(N=S3(=O)CCCC3)cc(C)c12,CHEMBL4108389,None
COc1ccc2c(c1)NC(=O)CN2c1nc(N2CCCC2)nc2ccccc12,CHEMBL4102097,None
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(C#N)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL3622647,None
NP(=O)(OCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,CHEMBL4090083,None
CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,CHEMBL2031300,None
COc1cc(C(N)=O)cc(-c2ccc3ncnc(Nc4cccc(C(=O)N5CCOCC5)c4)c3c2)c1,CHEMBL4067897,None
FC(F)(F)c1ccc(CSc2nc(Nc3ccccc3C(F)(F)F)c3ccccc3n2)cc1,CHEMBL4556740,None
COc1ccc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)cc1,CHEMBL3763559,None
Cc1ccc(Nc2nc(-c3cc(O)c(O)c(O)c3)nc3ccccc23)cc1,CHEMBL1223119,None
COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CHEMBL39715,None
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCCCCC(=O)NO,CHEMBL3633760,None
c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1,CHEMBL3040806,None
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OCCCN1CCN(C)CC1,CHEMBL593292,None
COCC(C)NC(=O)[C@@H](C)Oc1cc(F)ccc1Nc1ncnc2cc(N=S(C)(C)=O)cc(C)c12,CHEMBL4106776,None
COc1ccccc1-c1nc2ccc(Nc3ncnc4ccccc34)cc2[nH]1,CHEMBL3321896,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCC(=O)CN(C)C,CHEMBL4547332,None
COc1ccc(OC)c(Nc2nc(-c3ccc(C)cc3)nc3ccccc23)c1,CHEMBL1566713,None
Cc1noc(C)c1-c1ccc2ncnc(Nc3ccccc3)c2c1,CHEMBL1473809,None
O=C(CCI)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL279329,None
COc1ccc(Nc2ncnc3ccc(NC(=O)Nc4cc(Cl)cc(Cl)c4)cc23)cc1OC,CHEMBL466799,None
CCC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,CHEMBL3221264,None
O=[N+]([O-])c1cccc(-c2nc(Nc3cccc(C(F)(F)F)c3)c3ccccc3n2)c1,CHEMBL4165025,None
Cc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)n1,CHEMBL2424793,None
O=C(CN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL4164798,None
COc1cc2ncnc(N(C)c3ccc(C)c(C(F)(F)F)c3)c2cc1OC,CHEMBL1277970,None
O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3cccc(C(F)(F)F)c3)c2c1,CHEMBL4164189,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C(C)=O,CHEMBL3671574,None
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(F)c3F)ncnc2cc1OCCNC(C)=O,CHEMBL3676339,None
C#CCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,CHEMBL3932578,None
CC(C)(C)c1cc(/C=N/NC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)cc(C(C)(C)C)c1O,CHEMBL4098294,None
Cc1cccc(N(C)c2ncnc3cc(C)c(C)cc23)c1.Cl,CHEMBL554566,None
COc1cc(-c2ccc3ncnc(Nc4cccc5[nH]nc(Cl)c45)c3c2)ccc1O,CHEMBL3661300,None
COC(=N)c1nc2ccc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3c2s1,CHEMBL3970062,None
Cc1ccc(O)c(Nc2ncnc3ccccc23)c1.Cl,CHEMBL1346038,None
C#Cc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OCCCN4CCOCC4)cc23)c1,CHEMBL4168382,None
CCN(CC)CCC(=O)Nc1ccc(Nc2nc(Cl)nc3ccccc23)cc1,CHEMBL3929109,None
COc1cc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)ccc1Br,CHEMBL4166534,None
Fc1ccc(Nc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,CHEMBL555348,None
COc1cc(Nc2ncnc3ccc(-c4cn(CCCCCC(=O)NO)nn4)cc23)ccc1Oc1ccccc1,CHEMBL3921816,None
CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,CHEMBL3221556,None
C[C@H]1[C@H](OCCCOCc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,CHEMBL4559262,None
C#Cc1cccc(Nc2ncnc3cc(OC)c(OC4CCN(C(=O)C=C)CC4)cc23)c1,CHEMBL3955524,None
COc1ccc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)cc1Cl,CHEMBL4171684,None
COc1cc2ncnc(Nc3ccc(C(=O)Nc4cc(F)ccc4N)cc3)c2cc1OCCCN1CCOCC1,CHEMBL3700343,None
C[C@@H]1CC[C@H]2[C@@H](C)C(O[C@@H](C(=O)OCc3ccc4ncnc(Nc5ccc(F)c(Cl)c5)c4c3)c3ccccc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,CHEMBL4543089,None
Clc1cccc(Nc2ncnc3ccc(NCc4cccc(Br)n4)cc23)c1,CHEMBL2424807,None
Cc1cc(N=S2(=O)CCCC2)cc2ncnc(Nc3ccc(F)cc3O[C@H](C)C(=O)N(C)C(C)C)c12,CHEMBL4108318,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)NCCC,CHEMBL3671555,None
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(N)=O,CHEMBL256363,None
COc1ccc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)c(OC)c1,CHEMBL3763587,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCN(C(=O)CCC(=O)O)CC1,CHEMBL3337927,None
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4C)ncnc3cc2OC)CC1,CHEMBL3899604,None
CN(C)CC/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL137534,None
O=C(/C=C/c1ccc(Br)s1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL2424804,None
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],CHEMBL65038,None
COc1cc2ncnc(Nc3ccc4c(c3)OCO4)c2cc1OC,CHEMBL1369868,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCOS(=O)(=O)NC(=O)[C@@H](N)CC(C)C,CHEMBL4239188,None
Fc1ccc(Nc2ncnc3ccc(C#Cc4cccs4)cc23)cc1Cl,CHEMBL398963,None
COc1ccc(Nc2ncnc3ccc(NC(=S)Nc4cccc(Cl)c4)cc23)cc1OC,CHEMBL570503,None
O=C(O)COCc1nc(Nc2ccc(C(F)(F)F)cc2)c2ccc(-c3ncccc3C(F)(F)F)cc2n1,CHEMBL456151,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(C)C,CHEMBL57892,None
COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OCCn1ccnn1,CHEMBL358672,None
C/C=C/C(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,CHEMBL511874,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)c2c(F)ccc(F)c2F)CCO1,CHEMBL3929966,None
Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5nccc(N6CCOCC6)n5)cc34)cc2Cl)c1,CHEMBL4171096,None
CCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL63450,None
COc1cc2ncnc(N3CCCc4ccccc43)c2cc1NC(=O)/C=C/CN1CCC(CO)CC1,CHEMBL4162066,None
Cc1ccc(S(=O)(=O)Cc2nc(Nc3cccc(C(F)(F)F)c3)c3cc([N+](=O)[O-])ccc3n2)cc1,CHEMBL574671,None
COc1cc2ncnc(Nc3cccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCCN1CCOCC1,CHEMBL3765789,None
COc1cc2nc(N)nc(Nc3ccc(NC(=O)C(c4ccccc4)N4Cc5ccccc5C4=O)cc3F)c2cc1OC,CHEMBL4533998,None
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(CN(C)C)c(Br)c3)c2c1,CHEMBL283201,None
C=C(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL3974571,None
CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL2031297,None
COc1ccc(-c2nc(Nc3ccc(O)c([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,CHEMBL4172203,None
CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3ccc(N)cc23)c1,CHEMBL3814121,None
COc1ccc(Nc2nc(N3CCN(CCO)CC3)nc3ccccc23)cc1,CHEMBL3609162,None
COc1cc2c(Nc3cccc(NC(=O)c4ccccc4)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL588434,None
c1ccc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)cc1,CHEMBL2347527,None
COC(=N)c1nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2s1,CHEMBL3934766,None
COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl,CHEMBL1203934,None
COCC(=O)NCC#Cc1ccc2ncnc(Nc3ccc(Oc4cccc(C(=O)NCC(C)(C)C)c4)c(C)c3)c2c1,CHEMBL389741,None
Cc1cc(N=S2(=O)CCC2)cc2ncnc(Nc3ccc(F)cc3O[C@H](CO)C(F)(F)F)c12,CHEMBL4109919,None
COc1cc2c(Nc3ccc(Br)cc3Br)ncnc2cc1OCC1CN(C)CCO1,CHEMBL3913993,None
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,CHEMBL2448065,None
c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,CHEMBL215993,GW284372X
CCOc1ccccc1Nc1ncnc2ccc(Br)cc12,CHEMBL1867348,None
Fc1cccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,CHEMBL568924,None
COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,CHEMBL1204360,None
O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL289162,None
C=CCn1c(C)nc2cc(Nc3nc(Cl)nc4ccccc34)ccc21,CHEMBL2382215,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(CS(=O)(=O)c2ccccn2)no1,CHEMBL3903022,None
COc1cc2ncnc(Nc3ccc(C)cc3)c2cc1OC.Cl,CHEMBL1641778,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1,CHEMBL57758,None
COc1cc(Nc2ncnc3c(NC(=O)Nc4cc(C)cc(C)c4)cccc23)cc(OC)c1,CHEMBL3938885,None
Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OCCCN4CCOCC4)cc23)cc1Cl,CHEMBL4165375,None
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccccc2)nn1,CHEMBL4578487,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCCC1,CHEMBL56142,None
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCO)cc23)c1,CHEMBL3186743,None
O=S(=O)(c1cccc(Nc2nc(Cl)nc3cccc(-c4ccccc4)c23)c1)N1CCOCC1,CHEMBL4084636,None
O=[N+]([O-])c1ccccc1Nc1nc(C(Cl)(Cl)Cl)nc2ccccc12,CHEMBL563145,None
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCCn1ccnc1[N+](=O)[O-],CHEMBL3355886,None
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1C[C@@H]2C[C@H]1CN2C,CHEMBL3623286,None
O=C(N/N=C/c1ccc(O)cc1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL4064776,None
Fc1cccc(Nc2ncnc3ccc(Br)cc23)c1,CHEMBL1079375,None
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCC(=O)NO,CHEMBL3946801,None
COc1cc2nc(C)nc(Nc3cccc(Br)c3)c2cc1OC,CHEMBL294769,None
COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL4172792,None
COCC(=O)NCC#Cc1ccc2ncnc(Nc3ccc(OC4CCNCC4)c(C)c3)c2c1,CHEMBL230467,None
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OCCC[Se]C#N,CHEMBL4077420,None
CCC(C)NC(=O)[C@@H](C)Oc1cc(F)ccc1Nc1ncnc2cc(N=S(C)(C)=O)cc(C)c12,CHEMBL4112395,None
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(C)c4)ncnc3cc2OC)CC1,CHEMBL3910915,None
C/C=C/c1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(OCCN4CCOCC4)cc23)cc1,CHEMBL4165777,None
COc1cc2c(Nc3cccc(Br)c3)ncnc2c(OC)c1OC.Cl,CHEMBL535392,None
COc1ccc(Nc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,CHEMBL556490,None
O=[N+]([O-])c1cccc(Nc2nc(-c3ccccn3)nc3ccccc23)c1,CHEMBL4071711,None
CC1CCN(C/C=C/C(=O)N2CCCOc3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4cc32)CC1,CHEMBL4641942,None
C=CC(=O)N(c1cccc(C(F)(F)F)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,CHEMBL4441921,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccccn2)cs1,CHEMBL3976826,None
COc1cc2c(cc1OC)CN(CCc1ccc(Nc3nc(-c4ccc(F)cc4)nc4ccccc34)cc1)CC2,CHEMBL4094035,None
CC(C)(O)CC(=O)NCCc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,CHEMBL4290869,None
COc1cc(-c2ccc3ncnc(Nc4ccc(Cl)c(O)c4)c3c2)ccc1O,CHEMBL3665858,None
C[C@@H](Oc1cc(F)ccc1Nc1ncnc2cc(N=S(C)(C)=O)cc(F)c12)C(=O)NCC(F)F,CHEMBL4106616,None
Cl.Oc1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL1461566,None
COc1ccc(Nc2nc(N3CCCCC3)nc3ccccc23)c(OC)c1,CHEMBL1371896,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(C1)CS(=O)(=O)C2,CHEMBL2425083,None
